"ResponseId","topicID","text"
"R_1jdFk4Xeq1XSAw2","mind_body","Probably the body. I know that sounds shallow but it's not about having the body of of a 30 year old in terms of physique. It's because I think with age comes wisdom and I never want my mind to out live my body. For example, I don't want to be 90; old and with poor functioning but with my mind racing like a 30 year old. I would feel that if I had a 30 year old's mind I would be stuck in a cage with just my own thoughts,  not being able to express my thoughts physically. "
"R_1jdFk4Xeq1XSAw2","why_studies","I do these online studies because I find then socially interesting and because I have down times in my job. I enjoy contributing to some understanding of human behavior. I have done a few medical research studies that I have enjoyed and this is another way I can contribute without taking away free time that I have. It is much more intellectually stimulating than scrolling through facebook all day."
"R_1jdFk4Xeq1XSAw2","garden","I have a rose garden. I had a teacher in High-school who grew roses and taught me how. I just finally got the chance to actually do it. "
"R_1jdFk4Xeq1XSAw2","famous","Famous meaning important, sure. Famous meaning everyone knows me, not so much. I would be okay with winning a Nobel Price and only intelligent people knowing who I am because of something intelligent I achieved. "
"R_1jdFk4Xeq1XSAw2","how_raised","I wish that I was not raised in such a well off community. I know that sounds stuck up to say. When you are surrounded by people with endless amount of money and your parents finances are on the lower side of finite, it created a feeling that we were not good enough. "
"R_1jdFk4Xeq1XSAw2","last_sing","I sing to myself all the time. The last time was yesterday while I was driving to work. I have heard that your voice sounds the best in a car or any music for that matter. "
"R_1jdFk4Xeq1XSAw2","friend_value","I value uniqueness in my friendships. The relationship that I have with everyone of my friends is different from other. I do not expect any one thing out of any one particular friend. They all just flow how they are suppose to. "
"R_1jdFk4Xeq1XSAw2","like_work","I am a pediatric nurse and right now I do telephone triage. I give parents advise about their kids over the phone. I really like that I can work from home but mainly it is because I like talking to people "
"R_1jdFk4Xeq1XSAw2","religious","That depends on how you define religious. If you mean do I believe in a higher being, then yes I am religious. If you mean do I follow people that subscribe to a particular religious doctrine, then no. I have not been able to find anything that makes sense to me. I am not against religion. I think that in general religion teaches you to just be a good person but I don't know how not eating swine has anything to do with being a good person. "
"R_1jdFk4Xeq1XSAw2","fire_rescue","I have been asked this question before and generally it is three things. I if I could only save one thing it would probably be an old Guatemalan purse of my grandmothers. It has a pin attached to it that was given to them at their local pool in the 1950s. It is really special to me. "
"R_1jE9nhkwGNbytic","fire_rescue","I would run in and grab my laptop. My laptop contains all my contacts and documents I need to live life. Its also got all my pictures and videos of friends that I love and i cant imagine not leaving those memories behind. My laptop also has all my work information that i need and if I lost that I would be in big trouble at work. "
"R_1jE9nhkwGNbytic","like_work","I work as a marketing director for a marketing firm. I love that I get to be creative and think of new ways to promote products for people. Its very cool when you create a idea and present it to the public and they like your idea and buy the products. You get a great sense of accomplishment when you have a great and successful campaign for a client. "
"R_1jE9nhkwGNbytic","garden","I do not have any but we have a community garden in Brooklyn. You are allowed to grow some food there and take care of plants. Its a cool community effort and they are teaching us about the importance of growing our own food and eating local. They also have flowers they grow there and its a nice meeting spot to see people from the community. "
"R_1jE9nhkwGNbytic","mind_body","I would chose the body of the 30 year old. As you get older your body starts to fall apart and i would like to be healthy at the end of my life. Also I would be able to still workout and play games that I love. I value taking care of my body and keep in shape so I would like to keep that up in old age. "
"R_1jE9nhkwGNbytic","strangest","The strangest thing about where i'm from is the old cemetery. When we were little everyone would always tell us it was haunted and to stay away from it. One Halloween we went to it and got really freaked out and scared. I don't think its really haunted but it is very scary and strange. "
"R_1jE9nhkwGNbytic","why_studies","I do these studies in order to get money to buy books off of Amazon. I also do them because sometimes they are very interesting and you can learn new things. I also like the challenge of some of the studies where you get to play a game and have a chance to earn a bonus. "
"R_1jE9nhkwGNbytic","religious","I am not a religious person. I got confirmed as a Presbyterian but stopped following shortly after. I though about what religion ment to me and it did't make much sense. Theres no physical evidence god exists and the bible is just tales told by other people and not god himself. I can't be religious until I get some hard proof that God existed. "
"R_1jE9nhkwGNbytic","how_raised","I would change living in the suburbs for living in a real city. Even though the suburbs are ok you get real culture in cities. You see people from all over the world and all walks of life. You learn how to adapt to environments your not familiar with and how to overcome them. Also i love public transportation like trains and buses instead of taking a car everywhere. "
